Name,Given Name,Additional Name,Family Name,Yomi Name,Given Name Yomi,Additional Name Yomi,Family Name Yomi,Name Prefix,Name Suffix,Initials,Nickname,Short Name,Maiden Name,Birthday,Gender,Location,Billing Information,Directory Server,Mileage,Occupation,Hobby,Sensitivity,Priority,Subject,Notes,Language,Photo,Group Membership,Phone 1 - Type,Phone 1 - Value,Organization 1 - Type,Organization 1 - Name,Organization 1 - Yomi Name,Organization 1 - Title,Organization 1 - Department,Organization 1 - Symbol,Organization 1 - Location,Organization 1 - Job Description
AA9_52,AA9_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388902,,,,,,,,
AA9_53,AA9_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388903,,,,,,,,
AA9_54,AA9_54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388904,,,,,,,,
AA9_55,AA9_55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388905,,,,,,,,
AA9_56,AA9_56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388906,,,,,,,,
AA9_57,AA9_57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388907,,,,,,,,
AA9_58,AA9_58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388908,,,,,,,,
AA9_59,AA9_59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388909,,,,,,,,
AA9_60,AA9_60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388900,,,,,,,,
AA9_61,AA9_61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388911,,,,,,,,
AA9_62,AA9_62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388912,,,,,,,,
AA9_63,AA9_63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388913,,,,,,,,
AA9_64,AA9_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388914,,,,,,,,
AA9_65,AA9_65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388915,,,,,,,,
AA9_66,AA9_66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388916,,,,,,,,
AA9_67,AA9_67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388917,,,,,,,,
AA9_68,AA9_68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388918,,,,,,,,
AA9_69,AA9_69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388919,,,,,,,,
AA9_70,AA9_70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388910,,,,,,,,
AA9_71,AA9_71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388921,,,,,,,,
AA9_72,AA9_72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388922,,,,,,,,
AA9_73,AA9_73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388923,,,,,,,,
AA9_74,AA9_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388924,,,,,,,,
AA9_75,AA9_75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388925,,,,,,,,
AA9_76,AA9_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388926,,,,,,,,
AA9_77,AA9_77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388927,,,,,,,,
AA9_78,AA9_78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388928,,,,,,,,
AA9_79,AA9_79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388929,,,,,,,,
AA9_80,AA9_80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388920,,,,,,,,
AA9_81,AA9_81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388931,,,,,,,,
AA9_82,AA9_82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388932,,,,,,,,
AA9_83,AA9_83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388933,,,,,,,,
AA9_84,AA9_84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388934,,,,,,,,
AA9_85,AA9_85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388935,,,,,,,,
AA9_86,AA9_86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388936,,,,,,,,
AA9_87,AA9_87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388937,,,,,,,,
AA9_88,AA9_88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388938,,,,,,,,
AA9_89,AA9_89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388939,,,,,,,,
AA9_90,AA9_90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388930,,,,,,,,
AA9_91,AA9_91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388941,,,,,,,,
AA9_92,AA9_92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388942,,,,,,,,
AA9_93,AA9_93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388943,,,,,,,,
AA9_94,AA9_94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388944,,,,,,,,
AA9_95,AA9_95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388945,,,,,,,,
AA9_96,AA9_96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388946,,,,,,,,
AA9_97,AA9_97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388947,,,,,,,,
AA9_98,AA9_98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388948,,,,,,,,
AA9_99,AA9_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388949,,,,,,,,
AA9_100,AA9_100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388940,,,,,,,,
AA0_01,AA0_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388051,,,,,,,,
AA0_02,AA0_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388052,,,,,,,,
AA0_03,AA0_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388053,,,,,,,,
AA0_04,AA0_04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388054,,,,,,,,
AA0_05,AA0_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388055,,,,,,,,
AA0_06,AA0_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388056,,,,,,,,
AA0_07,AA0_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388057,,,,,,,,
AA0_08,AA0_08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388058,,,,,,,,
AA0_09,AA0_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388059,,,,,,,,
AA0_10,AA0_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388050,,,,,,,,
AA0_11,AA0_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388061,,,,,,,,
AA0_12,AA0_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388062,,,,,,,,
AA0_13,AA0_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388063,,,,,,,,
AA0_14,AA0_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388064,,,,,,,,
AA0_15,AA0_15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388065,,,,,,,,
AA0_16,AA0_16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388066,,,,,,,,
AA0_17,AA0_17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388067,,,,,,,,
AA0_18,AA0_18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388068,,,,,,,,
AA0_19,AA0_19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388069,,,,,,,,
AA0_20,AA0_20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388060,,,,,,,,
AA0_21,AA0_21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388071,,,,,,,,
AA0_22,AA0_22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388072,,,,,,,,
AA0_23,AA0_23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388073,,,,,,,,
AA0_24,AA0_24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388074,,,,,,,,
AA0_25,AA0_25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388075,,,,,,,,
AA0_26,AA0_26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388076,,,,,,,,
AA0_27,AA0_27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388077,,,,,,,,
AA0_28,AA0_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388078,,,,,,,,
AA0_29,AA0_29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388079,,,,,,,,
AA0_30,AA0_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388070,,,,,,,,
AA0_31,AA0_31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388081,,,,,,,,
AA0_32,AA0_32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388082,,,,,,,,
AA0_33,AA0_33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388083,,,,,,,,
AA0_34,AA0_34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388084,,,,,,,,
AA0_35,AA0_35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388085,,,,,,,,
AA0_36,AA0_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388086,,,,,,,,
AA0_37,AA0_37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388087,,,,,,,,
AA0_38,AA0_38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388088,,,,,,,,
AA0_39,AA0_39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388089,,,,,,,,
AA0_40,AA0_40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388080,,,,,,,,
AA0_41,AA0_41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388091,,,,,,,,
AA0_42,AA0_42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388092,,,,,,,,
AA0_43,AA0_43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388093,,,,,,,,
AA0_44,AA0_44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388094,,,,,,,,
AA0_45,AA0_45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388095,,,,,,,,
AA0_46,AA0_46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388096,,,,,,,,
AA0_47,AA0_47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388097,,,,,,,,
AA0_48,AA0_48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388098,,,,,,,,
AA0_49,AA0_49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388099,,,,,,,,
AA0_50,AA0_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388090,,,,,,,,
AA0_51,AA0_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388001,,,,,,,,
AA0_52,AA0_52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388002,,,,,,,,
AA0_53,AA0_53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388003,,,,,,,,
AA0_54,AA0_54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388004,,,,,,,,
AA0_55,AA0_55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388005,,,,,,,,
AA0_56,AA0_56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388006,,,,,,,,
AA0_57,AA0_57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388007,,,,,,,,
AA0_58,AA0_58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388008,,,,,,,,
AA0_59,AA0_59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388009,,,,,,,,
AA0_60,AA0_60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388000,,,,,,,,
AA0_61,AA0_61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388011,,,,,,,,
AA0_62,AA0_62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388012,,,,,,,,
AA0_63,AA0_63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388013,,,,,,,,
AA0_64,AA0_64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388014,,,,,,,,
AA0_65,AA0_65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388015,,,,,,,,
AA0_66,AA0_66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388016,,,,,,,,
AA0_67,AA0_67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388017,,,,,,,,
AA0_68,AA0_68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388018,,,,,,,,
AA0_69,AA0_69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388019,,,,,,,,
AA0_70,AA0_70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388010,,,,,,,,
AA0_71,AA0_71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388021,,,,,,,,
AA0_72,AA0_72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388022,,,,,,,,
AA0_73,AA0_73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388023,,,,,,,,
AA0_74,AA0_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388024,,,,,,,,
AA0_75,AA0_75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388025,,,,,,,,
AA0_76,AA0_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388026,,,,,,,,
AA0_77,AA0_77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388027,,,,,,,,
AA0_78,AA0_78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388028,,,,,,,,
AA0_79,AA0_79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388029,,,,,,,,
AA0_80,AA0_80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388020,,,,,,,,
AA0_81,AA0_81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388031,,,,,,,,
AA0_82,AA0_82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388032,,,,,,,,
AA0_83,AA0_83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388033,,,,,,,,
AA0_84,AA0_84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388034,,,,,,,,
AA0_85,AA0_85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388035,,,,,,,,
AA0_86,AA0_86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388036,,,,,,,,
AA0_87,AA0_87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388037,,,,,,,,
AA0_88,AA0_88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388038,,,,,,,,
AA0_89,AA0_89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388039,,,,,,,,
AA0_90,AA0_90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388030,,,,,,,,
AA0_91,AA0_91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388041,,,,,,,,
AA0_92,AA0_92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388042,,,,,,,,
AA0_93,AA0_93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388043,,,,,,,,
AA0_94,AA0_94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388044,,,,,,,,
AA0_95,AA0_95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388045,,,,,,,,
AA0_96,AA0_96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388046,,,,,,,,
AA0_97,AA0_97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388047,,,,,,,,
AA0_98,AA0_98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388048,,,,,,,,
AA0_99,AA0_99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388049,,,,,,,,
AA0_100,AA0_100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081283388040,,,,,,,,
